시도명,시군구명,읍면도명,인구수,위도,경도
전라남도,구례군,간전면,1416,35.1782185,127.5437694
전라남도,구례군,토지면,2454,35.1978406,127.526233
전라남도,구례군,마산면,2517,35.22311,127.487488
전라남도,구례군,광의면,2183,35.260208,127.439925
전라남도,구례군,용방면,1383,35.25065,127.4301625
전라남도,구례군,산동면,2891,35.315858,127.439375
전라남도,고흥군,고흥읍,12506,34.606287,127.280653
전라남도,고흥군,도양읍,9444,34.5295021,127.1385568
전라남도,고흥군,풍양면,3008,34.575583,127.241963
전라남도,고흥군,도덕면,2818,34.5667745,127.1777897
전라남도,고흥군,금산면,4182,34.4591127,127.1251017
전라남도,고흥군,도화면,3685,34.5101492,127.3172381
전라남도,고흥군,포두면,4729,34.571533,127.34055
전라남도,고흥군,봉래면,1829,34.4637278,127.4590323
전라남도,고흥군,점암면,2611,34.6528775,127.3794231
전라남도,고흥군,과역면,3179,34.681266,127.3598822
전라남도,고흥군,남양면,2198,34.7289214,127.339812
전라남도,고흥군,동강면,3011,34.779392,127.333963
전라남도,고흥군,대서면,2170,34.7713192,127.2841541
전라남도,고흥군,두원면,2916,34.646568,127.2736582
전라남도,고흥군,영남면,1232,34.602015,127.45595
전라남도,고흥군,동일면,1390,34.5024211,127.4669437
전라남도,보성군,보성읍,8633,34.7685044,127.0801849
전라남도,보성군,벌교읍,11177,34.8474487,127.3414625
전라남도,보성군,노동면,1069,34.7992356,127.0681309
전라남도,보성군,미력면,1380,34.8010036,127.0875468
전라남도,보성군,겸백면,1111,34.8294592,127.1518275
전라남도,보성군,율어면,1143,34.8706205,127.1869641
전라남도,보성군,복내면,1578,34.893007,127.131275
전라남도,보성군,문덕면,918,34.92931,127.172462
전라남도,보성군,조성면,3529,34.8084771,127.2476116
전라남도,보성군,득량면,2646,34.7622152,127.1687734
전라남도,보성군,회천면,2962,34.668785,127.0854
전라남도,보성군,웅치면,1051,34.71591,127.020275
전라남도,화순군,화순읍,39411,35.05995,126.9845875
전라남도,화순군,한천면,910,34.9778989,126.9987383
전라남도,화순군,춘양면,1740,34.9506882,126.9600476
전라남도,화순군,청풍면,1027,34.8763944,126.9703061
전라남도,화순군,이양면,1785,34.8879531,126.9885786
전라남도,화순군,능주면,3044,34.9898895,126.9580737
전라남도,화순군,도곡면,2810,34.9961929,126.9175125
전라남도,화순군,도암면,1410,34.9378025,126.8968113
전라남도,화순군,이서면,933,35.11044,127.071075
전라남도,화순군,동복면,1568,35.071192,127.129075
전라남도,화순군,동면,3182,35.029925,127.0385125
전라남도,장흥군,장흥읍,14517,34.6797667,126.9026546
전라남도,장흥군,관산읍,4691,34.5616043,126.9389041
전라남도,장흥군,대덕읍,3179,34.4994489,126.8882284
전라남도,장흥군,용산면,2235,34.614924,126.914025
전라남도,장흥군,안양면,2689,34.6499876,126.9739862
전라남도,장흥군,장동면,1183,34.7498839,126.9953817
전라남도,장흥군,장평면,2025,34.773675,126.9748
전라남도,장흥군,유치면,986,34.8023242,126.8389326
전라남도,장흥군,부산면,1365,34.723385,126.903387
전라남도,장흥군,회진면,2636,34.4815233,126.939556
전라남도,강진군,강진읍,13036,34.6357995,126.7735557
전라남도,강진군,군동면,4356,34.6448771,126.8150887
전라남도,강진군,칠량면,2159,34.572733,126.799213
전라남도,강진군,대구면,1094,34.4954358,126.8008437
전라남도,강진군,도암면,2385,34.5463528,126.7277118
전라남도,강진군,신전면,1687,34.5135487,126.7200508
전라남도,강진군,성전면,2670,34.6926951,126.7090975
전라남도,강진군,작천면,1795,34.7042279,126.7713914
전라남도,강진군,병영면,1557,34.7168269,126.8127372
전라남도,강진군,옴천면,604,34.7450562,126.7944132
전라남도,강진군,마량면,1703,34.450468,126.81895
전라남도,해남군,해남읍,24209,34.5652148,126.5991859
전라남도,해남군,삼산면,2825,34.520825,126.609988
전라남도,해남군,화산면,3020,34.4913817,126.5151956
전라남도,해남군,현산면,2689,34.459926,126.553525
전라남도,해남군,송지면,5797,34.369629,126.5194855
전라남도,해남군,북평면,2646,34.408132,126.625463
전라남도,해남군,북일면,1993,34.4641782,126.6760329
전라남도,해남군,옥천면,2849,34.5675,126.64785
전라남도,해남군,계곡면,2062,34.645132,126.659563
전라남도,해남군,마산면,2311,34.621615,126.568163
전라남도,해남군,황산면,4468,34.5769748,126.4363578
전라남도,해남군,산이면,3551,34.6447544,126.4478982
전라남도,해남군,문내면,3821,34.5970535,126.3141326
전라남도,해남군,화원면,3381,34.6708751,126.3276839
전라남도,영암군,영암읍,7826,34.799739,126.7013456
전라남도,영암군,삼호읍,15160,34.746009,126.4691688
전라남도,영암군,덕진면,1760,34.8188476,126.69704
전라남도,영암군,금정면,2042,34.8631242,126.7489896
전라남도,영암군,신북면,3568,34.8902458,126.6925942
전라남도,영암군,시종면,3321,34.8685963,126.6070278
전라남도,영암군,도포면,2170,34.8451907,126.6436625
전라남도,영암군,군서면,3145,34.7795158,126.6504509
전라남도,영암군,서호면,1847,34.754992,126.584963
전라남도,영암군,학산면,2886,34.726205,126.5701348
전라남도,영암군,미암면,2157,34.6992679,126.5717875
전라남도,무안군,무안읍,10912,34.9905385,126.4762997
전라남도,무안군,일로읍,16369,34.8514376,126.4902893
전라남도,무안군,삼향읍,5309,34.8230754,126.4415757
전라남도,무안군,몽탄면,2947,34.930801,126.502075
전라남도,무안군,청계면,6364,34.9086455,126.4294407
전라남도,무안군,현경면,4432,35.0214249,126.4119676
전라남도,무안군,망운면,1853,35.0129675,126.3945444
전라남도,무안군,해제면,4709,35.110449,126.294513
전라남도,무안군,운남면,2805,34.9622151,126.343238
전라남도,함평군,함평읍,8281,35.0654,126.520263
전라남도,함평군,손불면,3238,35.1432282,126.4317627
전라남도,함평군,신광면,1749,35.1555987,126.4977875
전라남도,함평군,학교면,3571,35.0169526,126.5375183
전라남도,함평군,엄다면,1863,35.0103615,126.5158705
전라남도,함평군,대동면,3013,35.0689154,126.5313014
전라남도,함평군,나산면,2752,35.1138754,126.6091091
전라남도,함평군,해보면,2691,35.1805671,126.6011083
전라남도,함평군,월야면,3612,35.1800611,126.6322803
전라남도,영광군,영광읍,22229,35.2732822,126.5129142
전라남도,영광군,백수읍,4497,35.281672,126.4199239
전라남도,영광군,홍농읍,6629,35.395774,126.44535
전라남도,영광군,대마면,1680,35.3014522,126.5775075
전라남도,영광군,묘량면,1724,35.257092,126.54315
전라남도,영광군,불갑면,1373,35.2089885,126.5076039
전라남도,영광군,군서면,2283,35.257833,126.4751
전라남도,영광군,군남면,2262,35.2397584,126.4527084
전라남도,영광군,염산면,3876,35.2179433,126.3718291
전라남도,영광군,법성면,5029,35.362057,126.445988
전라남도,영광군,낙월면,410,35.2021822,126.1376215
전라남도,장성군,장성읍,13432,35.3031917,126.785275
전라남도,장성군,진원면,3627,35.27315,126.8334625
전라남도,장성군,남면,3709,35.2443096,126.8121375
전라남도,장성군,동화면,1809,35.284275,126.73885
전라남도,장성군,삼서면,3022,35.232176,126.646388
전라남도,장성군,삼계면,5717,35.2579026,126.6622174
전라남도,장성군,황룡면,3965,35.2888821,126.7730268
전라남도,장성군,서삼면,1469,35.3341283,126.7671655
전라남도,장성군,북일면,1358,35.37474,126.807363
전라남도,장성군,북이면,2740,35.4287844,126.8087074
전라남도,장성군,북하면,2135,35.4073737,126.8796
전라남도,완도군,완도읍,17551,34.3167311,126.7455253
전라남도,완도군,금일읍,3534,34.3489074,127.0295208
전라남도,완도군,노화읍,4172,34.1778706,126.5757598
전라남도,완도군,군외면,3072,34.3894176,126.6474359
전라남도,완도군,신지면,3235,34.3347372,126.8271326
전라남도,완도군,고금면,4073,34.3949315,126.8043208
전라남도,완도군,약산면,2188,34.3936081,126.898137
전라남도,완도군,청산면,2043,34.179893,126.858975
전라남도,완도군,소안면,2373,34.174835,126.650988
전라남도,완도군,금당면,923,34.4299013,127.071175
전라남도,완도군,보길면,2563,34.169143,126.56755
전라남도,완도군,생일면,771,34.333125,126.99755
전라남도,진도군,진도읍,10517,34.480813,126.2630177
전라남도,진도군,군내면,2928,34.512517,126.291988
전라남도,진도군,고군면,3486,34.4905206,126.3430118
전라남도,진도군,의신면,3379,34.43926,126.28345
전라남도,진도군,임회면,3295,34.4061122,126.1899531
전라남도,진도군,지산면,2977,34.4256515,126.1672423
전라남도,진도군,조도면,2212,34.296617,126.047462
전라남도,신안군,지도읍,4256,35.0612496,126.2075859
전라남도,신안군,압해읍,5511,34.8655523,126.3125068
전라남도,신안군,증도면,1426,35.0028313,126.1396938
전라남도,신안군,임자면,3125,35.0841533,126.1111695
전라남도,신안군,자은면,2242,34.8844608,126.0474053
전라남도,신안군,비금면,3492,34.755483,125.926625
전라남도,신안군,도초면,2421,34.703635,125.953438
전라남도,신안군,흑산면,2135,34.6829792,125.4273709
전라남도,신안군,하의면,1666,34.6068178,126.0365754
전라남도,신안군,신의면,1484,34.5848539,126.088421
전라남도,신안군,장산면,1514,34.6432092,126.1489821
전라남도,신안군,안좌면,2836,34.7560853,126.1246439
전라남도,신안군,팔금면,931,34.7851151,126.1424737
전라남도,신안군,암태면,1943,34.827208,126.112188
경상북도,경주시,감포읍,5334,35.8074109,129.5016436
경상북도,경주시,안강읍,23512,35.9901372,129.2270629
경상북도,경주시,건천읍,9121,35.8499328,129.1019349
경상북도,경주시,외동읍,22115,35.7175474,129.327637
경상북도,경주시,양남면,6331,35.6778108,129.4603262
경상북도,경주시,내남면,4560,35.7524042,129.2001359
경상북도,경주시,산내면,3228,35.7557456,129.0443956
경상북도,경주시,서면,3084,35.8913424,129.0525475
경상북도,경주시,현곡면,21547,35.8664403,129.2023949
경상북도,경주시,강동면,6014,35.987785,129.273313
경상북도,경주시,천북면,5749,35.8953299,129.2711256
경상북도,경주시,중부동,4890,35.8420342,129.2062327
경상북도,경주시,황오동,6044,35.84694,129.216013
경상북도,경주시,성건동,13664,35.850824,129.20735
경상북도,경주시,황남동,4231,35.833574,129.207462
경상북도,경주시,선도동,14601,35.8436313,129.1748665
경상북도,경주시,월성동,5672,35.83654,129.219575
경상북도,경주시,용강동,23932,35.864257,129.223187
경상북도,경주시,황성동,27834,35.8722285,129.219185
경상북도,경주시,동천동,21818,35.8541722,129.2226219
경상북도,경주시,불국동,9853,35.775264,129.3006248
경상북도,경주시,보덕동,1680,35.834699,129.28745
경상북도,김천시,아포읍,7881,36.1598889,128.253401
경상북도,김천시,농소면,3142,36.1060922,128.1723227
경상북도,김천시,남면,3068,36.1079173,128.189496
경상북도,김천시,개령면,2359,36.1676998,128.1861813
경상북도,김천시,감문면,3241,36.2142223,128.1810064
경상북도,김천시,어모면,4060,36.1805798,128.1187498
경상북도,김천시,봉산면,2966,36.1414787,128.0602698
경상북도,김천시,대항면,3365,36.1244378,128.0221239
경상북도,김천시,감천면,1883,36.0660042,128.1254908
경상북도,김천시,조마면,2176,36.03495,128.099025
경상북도,김천시,구성면,2697,36.032542,128.047712
경상북도,김천시,지례면,1488,35.984793,128.02665
경상북도,김천시,부항면,1233,35.990228,127.955109
경상북도,김천시,대덕면,2233,35.9178772,127.9688031
경상북도,김천시,증산면,994,35.9019768,128.0352033
경상북도,김천시,자산동,6351,36.1222487,128.127875
경상북도,김천시,평화남산동,7271,36.1205621,128.1162617
경상북도,김천시,양금동,3694,36.110466,128.1233942
경상북도,김천시,대신동,24729,36.1353069,128.1158592
경상북도,김천시,대곡동,19959,36.1244724,128.0892426
경상북도,김천시,지좌동,10849,36.1200021,128.1423779
경상북도,김천시,율곡동,23341,36.1213716,128.1837472
경상북도,안동시,풍산읍,6251,36.580125,128.572025
경상북도,안동시,와룡면,3912,36.61644,128.766413
경상북도,안동시,북후면,2848,36.6850376,128.7022829
경상북도,안동시,서후면,3480,36.6169571,128.66385
경상북도,안동시,풍천면,7178,36.5561917,128.506525
경상북도,안동시,일직면,2587,36.475301,128.659562
경상북도,안동시,남후면,1660,36.5236437,128.6899618
경상북도,안동시,남선면,2030,36.526192,128.769837
경상북도,안동시,임하면,2710,36.5247368,128.8310079
경상북도,안동시,길안면,2644,36.4559596,128.89435
경상북도,안동시,임동면,1664,36.5688502,128.9175764
경상북도,안동시,예안면,1746,36.6612822,128.8851267
경상북도,안동시,도산면,1496,36.74196,128.83335
경상북도,안동시,녹전면,1673,36.7428429,128.7737125
경상북도,안동시,중구동,4936,36.564776,128.7376925
경상북도,안동시,명륜동,4845,36.5767635,128.7329884
경상북도,안동시,용상동,21799,36.55915,128.749587
경상북도,안동시,서구동,8615,36.5643137,128.7174705
경상북도,안동시,태화동,12607,36.5611262,128.7139328
경상북도,안동시,평화동,6082,36.5691213,128.7130833
경상북도,안동시,안기동,6078,36.5829861,128.7142953
경상북도,안동시,옥동,20942,36.561542,128.70175
경상북도,안동시,송하동,15785,36.5703569,128.6942357
경상북도,안동시,강남동,10570,36.5487333,128.726975
경상북도,구미시,선산읍,14240,36.242976,128.298975
경상북도,구미시,고아읍,38301,36.2109468,128.3283922
경상북도,구미시,무을면,1810,36.2607667,128.1974625
경상북도,구미시,옥성면,1667,36.295783,128.278775
경상북도,구미시,도개면,2137,36.299558,128.330813
경상북도,구미시,해평면,3890,36.199835,128.391288
경상북도,구미시,장천면,2905,36.125907,128.4951
경상북도,구미시,송정동,23412,36.1185042,128.3472417
경상북도,구미시,원평동,5954,36.1270552,128.339921
경상북도,구미시,도량동,28241,36.1405404,128.332575
경상북도,구미시,지산동,2018,36.1394321,128.3458125
경상북도,구미시,선주원남동,38457,36.1425904,128.3102
경상북도,구미시,형곡1동,13673,36.114007,128.334438
경상북도,구미시,형곡2동,16312,36.1062452,128.3355323
경상북도,구미시,신평1동,3960,36.1209071,128.359275
경상북도,구미시,신평2동,3017,36.1231654,128.3657125
경상북도,구미시,비산동,12907,36.119324,128.3722
경상북도,구미시,광평동,4257,36.1047125,128.3660419
경상북도,구미시,상모사곡동,30406,36.0953394,128.3532845
경상북도,구미시,임오동,18361,36.089282,128.369238
경상북도,구미시,인동동,47417,36.1042563,128.4291963
경상북도,구미시,진미동,16949,36.1060634,128.4186119
경상북도,구미시,양포동,45650,36.1369821,128.4258
경상북도,구미시,공단동,4256,36.0993,128.3798
경상북도,영주시,풍기읍,10245,36.8671714,128.5262727
경상북도,영주시,이산면,2233,36.8217981,128.6562063
경상북도,영주시,평은면,1428,36.7584082,128.6885719
경상북도,영주시,문수면,1938,36.7720876,128.6305403
경상북도,영주시,장수면,2103,36.774708,128.578688
경상북도,영주시,안정면,2878,36.8459286,128.5566698
경상북도,영주시,봉현면,2607,36.861424,128.525013
경상북도,영주시,순흥면,1945,36.915757,128.574913
경상북도,영주시,단산면,1795,36.951301,128.619487
경상북도,영주시,부석면,2902,36.9788722,128.6541519
경상북도,영주시,상망동,7265,36.8281056,128.6283305
경상북도,영주시,하망동,5802,36.8238988,128.6303516
경상북도,영주시,영주1동,3752,36.8282527,128.6237042
경상북도,영주시,영주2동,4714,36.820814,128.6187113
경상북도,영주시,휴천1동,6350,36.8184981,128.6298339
경상북도,영주시,휴천2동,9542,36.8100875,128.6217517
경상북도,영주시,휴천3동,7390,36.8177771,128.6258484
경상북도,영주시,가흥1동,15410,36.8159764,128.6035465
경상북도,영주시,가흥2동,10200,36.8293879,128.6116978
경상북도,영천시,금호읍,10558,35.9333442,128.8776223
경상북도,영천시,청통면,3988,35.9921437,128.822977
경상북도,영천시,신녕면,3692,36.0453276,128.7897786
경상북도,영천시,화산면,3091,36.020417,128.852338
경상북도,영천시,화북면,2161,36.1082892,128.9193771
경상북도,영천시,화남면,3215,36.0590922,128.8890467
경상북도,영천시,자양면,1252,36.0784287,129.0183414
경상북도,영천시,임고면,4106,36.021092,128.973938
경상북도,영천시,고경면,5691,36.001592,129.04585
경상북도,영천시,북안면,4382,35.9153323,129.0091366
경상북도,영천시,대창면,3035,35.8760649,128.8946401
경상북도,영천시,동부동,27692,35.974518,128.942575
경상북도,영천시,중앙동,9562,35.9732638,128.9298753
경상북도,영천시,서부동,4596,35.9637331,128.9211565
경상북도,영천시,완산동,9959,35.964876,128.939562
경상북도,영천시,남부동,3982,35.9415,128.9351674
경상북도,상주시,함창읍,6274,36.570192,128.179438
경상북도,상주시,중동면,1328,36.4263263,128.2715375
경상북도,상주시,낙동면,2912,36.374982,128.248125
경상북도,상주시,청리면,2532,36.338624,128.130563
경상북도,상주시,공성면,3851,36.283428,128.0924754
경상북도,상주시,외남면,1598,36.3574404,128.0894125
경상북도,상주시,내서면,1890,36.412276,128.0674987
경상북도,상주시,모동면,2562,36.3201456,127.9594085
경상북도,상주시,모서면,1671,36.342465,127.96005
경상북도,상주시,화동면,1888,36.389532,127.954175
경상북도,상주시,화서면,2880,36.4454358,127.951397
경상북도,상주시,화북면,1174,36.5632573,127.9172092
경상북도,상주시,외서면,2607,36.479326,128.108138
경상북도,상주시,은척면,1127,36.531725,128.071513
경상북도,상주시,공검면,2138,36.51215,128.158638
경상북도,상주시,이안면,1970,36.579433,128.1455
경상북도,상주시,화남면,770,36.448318,127.905575
경상북도,상주시,남원동,11448,36.4154898,128.1525784
경상북도,상주시,북문동,9297,36.429026,128.157775
경상북도,상주시,계림동,8949,36.422093,128.164288
경상북도,상주시,동문동,7679,36.41741,128.169138
경상북도,상주시,동성동,3372,36.415315,128.16975
경상북도,상주시,신흥동,8616,36.4035959,128.1599339
경상북도,문경시,문경읍,5745,36.7373076,128.1070111
경상북도,문경시,가은읍,3158,36.642715,128.06205
경상북도,문경시,영순면,2374,36.582083,128.235987
경상북도,문경시,산양면,3048,36.611732,128.258675
경상북도,문경시,호계면,2398,36.6312721,128.2058423
경상북도,문경시,산북면,2687,36.656032,128.259413
경상북도,문경시,동로면,2009,36.7733563,128.3149837
경상북도,문경시,마성면,3463,36.692626,128.116675
경상북도,문경시,농암면,2554,36.6009478,128.0029384
경상북도,문경시,점촌1동,5553,36.5986308,128.1977725
경상북도,문경시,점촌2동,6848,36.5900855,128.1961082
경상북도,문경시,점촌3동,8946,36.6029838,128.2065781
경상북도,문경시,점촌4동,3020,36.605532,128.1823
경상북도,문경시,점촌5동,16129,36.590444,128.1800782
경상북도,경산시,하양읍,30329,35.9123859,128.8122901
경상북도,경산시,진량읍,34698,35.8739904,128.8162125
경상북도,경산시,와촌면,5503,35.9462951,128.8365091
경상북도,경산시,자인면,5397,35.820858,128.8226
경상북도,경산시,용성면,3256,35.7933343,128.8758276
경상북도,경산시,남산면,3729,35.793375,128.837325
경상북도,경산시,남천면,2859,35.766667,128.72685
경상북도,경산시,중방동,9412,35.827058,128.733925
경상북도,경산시,중앙동,6229,35.8197951,128.7402826
경상북도,경산시,남부동,19598,35.8137117,128.7391133
경상북도,경산시,서부1동,34736,35.8205779,128.7278782
경상북도,경산시,서부2동,35793,35.8275167,128.725875
경상북도,경산시,북부동,16735,35.83334,128.746563
경상북도,경산시,동부동,38492,35.8102508,128.7536901
경상북도,군위군,군위읍,8217,36.2399427,128.5687564
경상북도,군위군,소보면,2311,36.2549903,128.4752186
경상북도,군위군,효령면,3823,36.156865,128.5854
경상북도,군위군,부계면,2102,36.10089,128.664188
경상북도,군위군,우보면,1972,36.194985,128.661788
경상북도,군위군,의흥면,2344,36.175818,128.715162
경상북도,군위군,산성면,1203,36.1230536,128.6948951
경상북도,의성군,의성읍,12753,36.3559279,128.6947776
경상북도,의성군,단촌면,1893,36.4220822,128.6743162
경상북도,의성군,점곡면,1574,36.4241006,128.7679173
경상북도,의성군,옥산면,1744,36.3928291,128.8099542
경상북도,의성군,사곡면,1548,36.3063295,128.7878463
경상북도,의성군,춘산면,1482,36.2375392,128.8117085
경상북도,의성군,가음면,1465,36.234135,128.724662
경상북도,의성군,금성면,4173,36.261367,128.681038
경상북도,의성군,봉양면,3816,36.3007596,128.576354
경상북도,의성군,비안면,2547,36.337349,128.490187
경상북도,의성군,구천면,1729,36.347407,128.432613
경상북도,의성군,단밀면,1653,36.37599,128.381575
경상북도,의성군,단북면,1757,36.387474,128.404775
경상북도,의성군,안계면,4428,36.383865,128.440163
경상북도,의성군,다인면,3724,36.45031,128.353838
경상북도,의성군,신평면,797,36.47366,128.502438
경상북도,의성군,안평면,2120,36.37674,128.5842
경상북도,의성군,안사면,839,36.4310873,128.4616504
경상북도,청송군,청송읍,5082,36.4341711,129.0566797
경상북도,청송군,주왕산면,1787,36.356882,129.15935
경상북도,청송군,부남면,2407,36.344624,129.063312
경상북도,청송군,현동면,2049,36.290667,129.016838
경상북도,청송군,현서면,2472,36.2758773,128.895937
경상북도,청송군,안덕면,2521,36.2889767,128.9599555
경상북도,청송군,파천면,1728,36.463051,129.037813
경상북도,청송군,진보면,6199,36.529475,129.046675
경상북도,영양군,영양읍,6979,36.6672436,129.1142432
경상북도,영양군,입암면,2038,36.593274,129.0903
경상북도,영양군,청기면,1624,36.6611773,129.062285
경상북도,영양군,일월면,1701,36.7024131,129.1287501
경상북도,영양군,수비면,1639,36.765225,129.202563
경상북도,영양군,석보면,1950,36.558083,129.12455
경상북도,영덕군,영덕읍,10542,36.4094662,129.3726534
경상북도,영덕군,강구면,5899,36.361843,129.3786138
경상북도,영덕군,남정면,2276,36.2859161,129.3725065
경상북도,영덕군,달산면,1091,36.399132,129.303225
경상북도,영덕군,지품면,1403,36.448485,129.281825
경상북도,영덕군,축산면,887,36.508992,129.414225
경상북도,영덕군,영해면,6173,36.537558,129.407113
경상북도,영덕군,병곡면,2647,36.6023737,129.410625
경상북도,영덕군,창수면,1546,36.5462,129.3482
경상북도,청도군,화양읍,7209,35.649865,128.706138
경상북도,청도군,청도읍,10035,35.6506662,128.7437668
경상북도,청도군,각남면,2161,35.6417993,128.6589272
경상북도,청도군,풍각면,3804,35.6388822,128.6183686
경상북도,청도군,각북면,2278,35.687293,128.58925
경상북도,청도군,이서면,4563,35.663249,128.670537
경상북도,청도군,운문면,2002,35.715626,128.913125
경상북도,청도군,금천면,3236,35.6871905,128.8924165
경상북도,청도군,매전면,3737,35.6670841,128.8556081
경상북도,고령군,대가야읍,9771,35.730643,128.267625
경상북도,고령군,덕곡면,1401,35.77935,128.232937
경상북도,고령군,운수면,1771,35.769067,128.29045
경상북도,고령군,성산면,2515,35.749926,128.359862
경상북도,고령군,다산면,8147,35.8227753,128.4516721
경상북도,고령군,개진면,1897,35.70811,128.350125
경상북도,고령군,우곡면,1554,35.67796,128.342087
경상북도,고령군,쌍림면,3263,35.6798093,128.2419063
경상북도,성주군,성주읍,13333,35.91896,128.289288
경상북도,성주군,선남면,6143,35.900857,128.351788
경상북도,성주군,용암면,3648,35.8363443,128.336856
경상북도,성주군,수륜면,3213,35.832983,128.192388
경상북도,성주군,가천면,1992,35.884407,128.1662
경상북도,성주군,금수면,1186,35.919585,128.175775
경상북도,성주군,대가면,2359,35.9103532,128.2287603
경상북도,성주군,벽진면,3022,35.9485247,128.2164631
경상북도,성주군,초전면,4402,35.974626,128.263313
경상북도,성주군,월항면,3272,35.94561,128.3158
경상북도,칠곡군,왜관읍,31984,35.988951,128.3978
경상북도,칠곡군,북삼읍,24093,36.0629252,128.3429453
경상북도,칠곡군,석적읍,31265,36.0667815,128.4010545
경상북도,칠곡군,지천면,3934,35.9561642,128.4910391
경상북도,칠곡군,동명면,5214,35.9840481,128.5534526
경상북도,칠곡군,가산면,3329,36.0859638,128.5389087
경상북도,칠곡군,약목면,9176,36.03275,128.363738
경상북도,칠곡군,기산면,3079,35.9863749,128.382786
경상북도,예천군,예천읍,14309,36.6568604,128.4527844
경상북도,예천군,용문면,2227,36.690218,128.411013
경상북도,예천군,감천면,2545,36.72116,128.526425
경상북도,예천군,보문면,1631,36.6652881,128.5109206
경상북도,예천군,호명면,20577,36.594474,128.468513
경상북도,예천군,유천면,2510,36.635407,128.390063
경상북도,예천군,용궁면,2349,36.6086838,128.2773486
경상북도,예천군,개포면,1477,36.608407,128.366463
경상북도,예천군,지보면,2609,36.548308,128.39035
경상북도,예천군,풍양면,2960,36.510592,128.299013
경상북도,예천군,효자면,1184,36.771367,128.41885
경상북도,예천군,은풍면,1319,36.7451086,128.4431143
경상북도,봉화군,봉화읍,9523,36.8876904,128.7395875
경상북도,봉화군,물야면,2972,36.9751835,128.7358042
경상북도,봉화군,봉성면,2025,36.885924,128.81805
경상북도,봉화군,법전면,1943,36.910752,128.8769326
경상북도,봉화군,춘양면,4284,36.935118,128.914875
경상북도,봉화군,소천면,2120,36.9377006,129.0030884
경상북도,봉화군,재산면,1426,36.8160147,128.9618418
경상북도,봉화군,명호면,2182,36.8588071,128.899957
경상북도,봉화군,상운면,1673,36.833815,128.755175
경상북도,봉화군,석포면,1900,37.0486623,129.0651481
경상북도,울진군,울진읍,13600,36.9972037,129.4029773
경상북도,울진군,평해읍,2589,36.7280587,129.441347
경상북도,울진군,북면,6758,37.104899,129.373088
경상북도,울진군,근남면,2733,36.9627893,129.394463
경상북도,울진군,기성면,2364,36.798192,129.451425
경상북도,울진군,온정면,1618,36.724043,129.345338
경상북도,울진군,죽변면,6153,37.05975,129.422237
경상북도,울진군,후포면,7204,36.678567,129.4393218
경상북도,울진군,금강송면,1218,36.935585,129.247175
경상북도,울진군,매화면,1949,36.913207,129.382225
경상북도,울릉군,울릉읍,6346,37.4850007,130.9036819
경상북도,울릉군,서면,908,37.467715,130.8381207
경상북도,울릉군,북면,1293,37.54075,130.8746
경상남도,진주시,문산읍,7903,35.169201,128.164238
경상남도,진주시,내동면,3980,35.1601211,128.0679265
경상남도,진주시,정촌면,8726,35.1312579,128.1029056
경상남도,진주시,금곡면,2123,35.09439,128.187862
경상남도,진주시,진성면,1842,35.1848271,128.223305
경상남도,진주시,일반성면,2516,35.1712557,128.2771705
경상남도,진주시,이반성면,1539,35.1691837,128.3263264
경상남도,진주시,사봉면,1476,35.1887966,128.2703009
경상남도,진주시,지수면,1388,35.2350821,128.2695873
경상남도,진주시,대곡면,3096,35.264325,128.1694
경상남도,진주시,금산면,20434,35.214016,128.1479992
경상남도,진주시,집현면,4528,35.2390449,128.0863668
경상남도,진주시,미천면,1546,35.299225,128.115438
경상남도,진주시,명석면,3882,35.2195758,128.0403525
경상남도,진주시,대평면,1004,35.23266,127.960838
경상남도,진주시,수곡면,2169,35.198643,127.93215
경상남도,진주시,천전동,27517,35.1831498,128.0854976
경상남도,진주시,성북동,9984,35.195735,128.078213
경상남도,진주시,중앙동,10801,35.192101,128.08615
경상남도,진주시,상봉동,13383,35.1995746,128.0749478
경상남도,진주시,상대동,19049,35.1800966,128.1117591
경상남도,진주시,하대동,23696,35.1893907,128.1273873
경상남도,진주시,상평동,11261,35.176151,128.109087
경상남도,진주시,초장동,26350,35.2046263,128.1145375
경상남도,진주시,평거동,26644,35.17381,128.065425
경상남도,진주시,신안동,11260,35.1844853,128.0689824
경상남도,진주시,이현동,11392,35.192784,128.0617454
경상남도,진주시,판문동,20705,35.1669356,128.0546246
경상남도,진주시,가호동,29502,35.1600479,128.1066507
경상남도,진주시,충무공동,33471,35.1748998,128.150337
경상남도,통영시,산양읍,4393,34.8035222,128.3862717
경상남도,통영시,용남면,12060,34.8677614,128.4424059
경상남도,통영시,도산면,2758,34.9032485,128.3618624
경상남도,통영시,광도면,30703,34.8998163,128.4068334
경상남도,통영시,욕지면,1921,34.6363253,128.2633784
경상남도,통영시,한산면,1877,34.7671638,128.5076533
경상남도,통영시,사량면,1378,34.8455071,128.22015
경상남도,통영시,도천동,8499,34.8393214,128.4007105
경상남도,통영시,명정동,2673,34.8425913,128.4197816
경상남도,통영시,중앙동,3609,34.8465796,128.4269579
경상남도,통영시,정량동,8416,34.8430633,128.4302452
경상남도,통영시,북신동,10124,34.8569842,128.4255652
경상남도,통영시,미수동,10699,34.8304227,128.4060889
경상남도,통영시,봉평동,9698,34.8295719,128.4243017
경상남도,통영시,무전동,13364,34.8573812,128.4325729
